state,county,geoid,total_votes,party,votes,percentage
CT,FAIRFIELD,G0900010,314220,Democratic,146427,46.600152759213294
CT,FAIRFIELD,G0900010,314220,Republican,167762,53.38998154159506
CT,FAIRFIELD,G0900010,314220,Other,0,0
CT,HARTFORD,G0900030,331862,Democratic,195400,58.87989586032748
CT,HARTFORD,G0900030,331862,Republican,136428,41.10985891726079
CT,HARTFORD,G0900030,331862,Other,0,0
CT,LITCHFIELD,G0900050,63105,Democratic,29060,46.050233737421756
CT,LITCHFIELD,G0900050,63105,Republican,34039,53.94025829965929
CT,LITCHFIELD,G0900050,63105,Other,0,0
CT,MIDDLESEX,G0900070,44203,Democratic,22155,50.12103250910571
CT,MIDDLESEX,G0900070,44203,Republican,22044,49.86991833133498
CT,MIDDLESEX,G0900070,44203,Other,0,0
CT,NEW HAVEN,G0900090,325537,Democratic,188681,57.95992467830078
CT,NEW HAVEN,G0900090,325537,Republican,136823,42.02993822514799
CT,NEW HAVEN,G0900090,325537,Other,0,0
CT,NEW LONDON,G0900110,78695,Democratic,40622,51.619543808374104
CT,NEW LONDON,G0900110,78695,Republican,38065,48.370290361522336
CT,NEW LONDON,G0900110,78695,Other,0,0
CT,TOLLAND,G0900130,29961,Democratic,14573,48.639898534761855
CT,TOLLAND,G0900130,29961,Republican,15385,51.35008844831614
CT,TOLLAND,G0900130,29961,Other,0,0
CT,WINDHAM,G0900150,35285,Democratic,20102,56.97038401587077
CT,WINDHAM,G0900150,35285,Republican,15180,43.021113787728495
CT,WINDHAM,G0900150,35285,Other,0,0
ME,ANDROSCOGGIN,G2300010,40751,Democratic,26097,64.04014625407966
ME,ANDROSCOGGIN,G2300010,40751,Republican,14650,35.95003803587642
ME,ANDROSCOGGIN,G2300010,40751,Other,0,0
ME,AROOSTOOK,G2300030,33497,Democratic,14799,44.18007582768606
ME,AROOSTOOK,G2300030,33497,Republican,18695,55.81096814640117
ME,AROOSTOOK,G2300030,33497,Other,0,0
ME,CUMBERLAND,G2300050,80824,Democratic,33550,41.50994754033455
ME,CUMBERLAND,G2300050,80824,Republican,47266,58.48015440958131
ME,CUMBERLAND,G2300050,80824,Other,0,0
ME,FRANKLIN,G2300070,9440,Democratic,3303,34.98940677966102
ME,FRANKLIN,G2300070,9440,Republican,6135,64.98940677966102
ME,FRANKLIN,G2300070,9440,Other,0,0
ME,HANCOCK,G2300090,15482,Democratic,3363,21.721999741635447
ME,HANCOCK,G2300090,15482,Republican,12118,78.27154114455497
ME,HANCOCK,G2300090,15482,Other,0,0
ME,KENNEBEC,G2300110,39951,Democratic,18250,45.68095917498936
ME,KENNEBEC,G2300110,39951,Republican,21697,54.30902855998598
ME,KENNEBEC,G2300110,39951,Other,0,0
ME,KNOX,G2300130,12899,Democratic,3816,29.583688658035506
ME,KNOX,G2300130,12899,Republican,9082,70.40855880300798
ME,KNOX,G2300130,12899,Other,0,0
ME,LINCOLN,G2300150,9899,Democratic,2336,23.598343266996665
ME,LINCOLN,G2300150,9899,Republican,7562,76.3915547024952
ME,LINCOLN,G2300150,9899,Other,0,0
ME,OXFORD,G2300170,20666,Democratic,8950,43.30784864027872
ME,OXFORD,G2300170,20666,Republican,11713,56.677634762411685
ME,OXFORD,G2300170,20666,Other,0,0
ME,PENOBSCOT,G2300190,47634,Democratic,19173,40.2506612923542
ME,PENOBSCOT,G2300190,47634,Republican,28457,59.740941344417855
ME,PENOBSCOT,G2300190,47634,Other,0,0
ME,PISCATAQUIS,G2300210,7818,Democratic,2858,36.55666410846764
ME,PISCATAQUIS,G2300210,7818,Republican,4959,63.43054489639294
ME,PISCATAQUIS,G2300210,7818,Other,0,0
ME,SAGADAHOC,G2300230,10351,Democratic,3964,38.29581682929186
ME,SAGADAHOC,G2300230,10351,Republican,6386,61.69452226837987
ME,SAGADAHOC,G2300230,10351,Other,0,0
ME,SOMERSET,G2300250,17098,Democratic,6955,40.67727219557843
ME,SOMERSET,G2300250,17098,Republican,10141,59.31103052988653
ME,SOMERSET,G2300250,17098,Other,0,0
ME,WALDO,G2300270,9689,Democratic,2845,29.363195376199812
ME,WALDO,G2300270,9689,Republican,6843,70.62648364124264
ME,WALDO,G2300270,9689,Other,0,0
ME,WASHINGTON,G2300290,13834,Democratic,4715,34.08269480988868
ME,WASHINGTON,G2300290,13834,Republican,9118,65.91007662281336
ME,WASHINGTON,G2300290,13834,Other,0,0
ME,YORK,G2300310,51934,Democratic,26170,50.39088073323834
ME,YORK,G2300310,51934,Republican,25759,49.59949166249471
ME,YORK,G2300310,51934,Other,0,0
MA,BARNSTABLE,G2500010,33372,Democratic,12421,37.21982500299653
MA,BARNSTABLE,G2500010,33372,Republican,20898,62.62135922330098
MA,BARNSTABLE,G2500010,33372,Other,47,0.14083662950976866
MA,BERKSHIRE,G2500030,68629,Democratic,41129,59.92947587754448
MA,BERKSHIRE,G2500030,68629,Republican,27335,39.83010097772079
MA,BERKSHIRE,G2500030,68629,Other,158,0.23022337495810807
MA,BRISTOL,G2500050,194722,Democratic,130035,66.77981943488666
MA,BRISTOL,G2500050,194722,Republican,64278,33.01013752940089
MA,BRISTOL,G2500050,194722,Other,370,0.19001448218485842
MA,DUKES,G2500070,3286,Democratic,1282,39.01399878271455
MA,DUKES,G2500070,3286,Republican,1998,60.80340839926963
MA,DUKES,G2500070,3286,Other,6,0.18259281801582472
MA,ESSEX,G2500090,295081,Democratic,167872,56.89014202879888
MA,ESSEX,G2500090,295081,Republican,126590,42.90008506138992
MA,ESSEX,G2500090,295081,Other,590,0.19994509982004938
MA,FRANKLIN,G2500110,28011,Democratic,12280,43.83992003141623
MA,FRANKLIN,G2500110,28011,Republican,15681,55.98157866552425
MA,FRANKLIN,G2500110,28011,Other,45,0.1606511727535611
MA,HAMPDEN,G2500130,193828,Democratic,121046,62.45021359143158
MA,HAMPDEN,G2500130,193828,Republican,72046,37.1700683079844
MA,HAMPDEN,G2500130,193828,Other,698,0.3601130899560435
MA,HAMPSHIRE,G2500150,45096,Democratic,25664,56.909703743125775
MA,HAMPSHIRE,G2500150,45096,Republican,19342,42.890722015256344
MA,HAMPSHIRE,G2500150,45096,Other,81,0.17961681745609365
MA,MIDDLESEX,G2500170,603516,Democratic,356074,58.99992709389643
MA,MIDDLESEX,G2500170,603516,Republican,246114,40.78002902988487
MA,MIDDLESEX,G2500170,603516,Other,1207,0.19999469773792242
MA,NANTUCKET,G2500190,1919,Democratic,698,36.37311099531006
MA,NANTUCKET,G2500190,1919,Republican,1219,63.52266805627931
MA,NANTUCKET,G2500190,1919,Other,2,0.10422094841063052
MA,NORFOLK,G2500210,257721,Democratic,135458,52.55993884859984
MA,NORFOLK,G2500210,257721,Republican,121722,47.23014422573248
MA,NORFOLK,G2500210,257721,Other,490,0.19012808424614214
MA,PLYMOUTH,G2500230,118349,Democratic,57174,48.309660411156834
MA,PLYMOUTH,G2500230,118349,Republican,60973,51.519657960777025
MA,PLYMOUTH,G2500230,118349,Other,189,0.15969716685396582
MA,SUFFOLK,G2500250,339617,Democratic,252811,74.4400309760701
MA,SUFFOLK,G2500250,339617,Republican,85719,25.23990259615979
MA,SUFFOLK,G2500250,339617,Other,1019,0.3000438729510007
MA,WORCESTER,G2500270,286333,Democratic,173088,60.44989575075175
MA,WORCESTER,G2500270,286333,Republican,112729,39.36989449347438
MA,WORCESTER,G2500270,286333,Other,487,0.1700816881044099
NH,BELKNAP,G3300010,14786,Democratic,5629,38.069795752739076
NH,BELKNAP,G3300010,14786,Republican,9155,61.91667793859056
NH,BELKNAP,G3300010,14786,Other,0,0
NH,CARROLL,G3300030,9405,Democratic,1918,20.393407761828815
NH,CARROLL,G3300030,9405,Republican,7486,79.5959595959596
NH,CARROLL,G3300030,9405,Other,0,0
NH,CHESHIRE,G3300050,20262,Democratic,8666,42.76971671108479
NH,CHESHIRE,G3300050,20262,Republican,11594,57.220412595005435
NH,CHESHIRE,G3300050,20262,Other,0,0
NH,COOS,G3300070,18252,Democratic,10455,57.28139381985535
NH,COOS,G3300070,18252,Republican,7795,42.70764847687924
NH,COOS,G3300070,18252,Other,0,0
NH,GRAFTON,G3300090,22275,Democratic,7821,35.11111111111111
NH,GRAFTON,G3300090,22275,Republican,14452,64.87991021324355
NH,GRAFTON,G3300090,22275,Other,0,0
NH,HILLSBOROUGH,G3300110,90565,Democratic,52129,57.55976370562579
NH,HILLSBOROUGH,G3300110,90565,Republican,38427,42.430298680505715
NH,HILLSBOROUGH,G3300110,90565,Other,0,0
NH,MERRIMACK,G3300130,33673,Democratic,13277,39.4292162860452
NH,MERRIMACK,G3300130,33673,Republican,20392,60.558904760490606
NH,MERRIMACK,G3300130,33673,Other,0,0
NH,ROCKINGHAM,G3300150,45095,Democratic,17059,37.829027608382304
NH,ROCKINGHAM,G3300150,45095,Republican,28031,62.15988468788114
NH,ROCKINGHAM,G3300150,45095,Other,0,0
NH,STRAFFORD,G3300170,27874,Democratic,14333,51.42067876874506
NH,STRAFFORD,G3300170,27874,Republican,13538,48.568558513309895
NH,STRAFFORD,G3300170,27874,Other,0,0
NH,SULLIVAN,G3300190,13574,Democratic,6468,47.64991896272285
NH,SULLIVAN,G3300190,13574,Republican,7105,52.34271401208193
NH,SULLIVAN,G3300190,13574,Other,0,0
RI,BRISTOL,G4400010,18636,Democratic,11098,59.55140588109036
RI,BRISTOL,G4400010,18636,Republican,7536,40.437862202189315
RI,BRISTOL,G4400010,18636,Other,0,0
RI,KENT,G4400030,55006,Democratic,30660,55.73937388648511
RI,KENT,G4400030,55006,Republican,24340,44.24971821255863
RI,KENT,G4400030,55006,Other,0,0
RI,NEWPORT,G4400050,27619,Democratic,15677,56.76164958905101
RI,NEWPORT,G4400050,27619,Republican,11940,43.23110901915348
RI,NEWPORT,G4400050,27619,Other,0,0
RI,PROVIDENCE,G4400070,280042,Democratic,189000,67.48987651852222
RI,PROVIDENCE,G4400070,280042,Republican,91014,32.50012498125282
RI,PROVIDENCE,G4400070,280042,Other,0,0
RI,WASHINGTON,G4400090,24231,Democratic,11580,47.7900210474186
RI,WASHINGTON,G4400090,24231,Republican,12649,52.201725062935914
RI,WASHINGTON,G4400090,24231,Other,0,0
VT,ADDISON,G5000010,8489,Democratic,2969,34.974673106372954
VT,ADDISON,G5000010,8489,Republican,5520,65.02532689362704
VT,ADDISON,G5000010,8489,Other,0,0
VT,BENNINGTON,G5000030,11602,Democratic,4502,38.80365454232029
VT,BENNINGTON,G5000030,11602,Republican,7098,61.17910705050853
VT,BENNINGTON,G5000030,11602,Other,0,0
VT,CALEDONIA,G5000050,9597,Democratic,2909,30.31155569448786
VT,CALEDONIA,G5000050,9597,Republican,6687,69.67802438261957
VT,CALEDONIA,G5000050,9597,Other,0,0
VT,CHITTENDEN,G5000070,30031,Democratic,16959,56.47164596583531
VT,CHITTENDEN,G5000070,30031,Republican,13069,43.51836435683127
VT,CHITTENDEN,G5000070,30031,Other,0,0
VT,ESSEX,G5000090,2502,Democratic,1063,42.48601119104716
VT,ESSEX,G5000090,2502,Republican,1439,57.513988808952845
VT,ESSEX,G5000090,2502,Other,0,0
VT,FRANKLIN,G5000110,12472,Democratic,7028,56.35022450288647
VT,FRANKLIN,G5000110,12472,Republican,5443,43.64175753688262
VT,FRANKLIN,G5000110,12472,Other,0,0
VT,GRAND ISLE,G5000130,1617,Democratic,819,50.649350649350644
VT,GRAND ISLE,G5000130,1617,Republican,798,49.35064935064935
VT,GRAND ISLE,G5000130,1617,Other,0,0
VT,LAMOILLE,G5000150,4304,Democratic,1032,23.977695167286246
VT,LAMOILLE,G5000150,4304,Republican,3272,76.02230483271374
VT,LAMOILLE,G5000150,4304,Other,0,0
VT,ORANGE,G5000170,6944,Democratic,1580,22.753456221198157
VT,ORANGE,G5000170,6944,Republican,5363,77.23214285714286
VT,ORANGE,G5000170,6944,Other,0,0
VT,ORLEANS,G5000190,8381,Democratic,3353,40.00715905023267
VT,ORLEANS,G5000190,8381,Republican,5027,59.98090919937955
VT,ORLEANS,G5000190,8381,Other,0,0
VT,RUTLAND,G5000210,21412,Democratic,9246,43.18139361105922
VT,RUTLAND,G5000210,21412,Republican,12164,56.809265832243604
VT,RUTLAND,G5000210,21412,Other,0,0
VT,WASHINGTON,G5000230,17578,Democratic,7116,40.482421208328596
VT,WASHINGTON,G5000230,17578,Republican,10457,59.489134144953915
VT,WASHINGTON,G5000230,17578,Other,4,0.022755717373990215
VT,WINDHAM,G5000250,13486,Democratic,4357,32.3075782292748
VT,WINDHAM,G5000250,13486,Republican,9127,67.67759157644964
VT,WINDHAM,G5000250,13486,Other,0,0
VT,WINDSOR,G5000270,18909,Democratic,6249,33.047755037283835
VT,WINDSOR,G5000270,18909,Republican,12656,66.93109101486064
VT,WINDSOR,G5000270,18909,Other,2,0.010576973927759269
DE,KENT,G1000010,21616,Democratic,10754,49.75018504811251
DE,KENT,G1000010,21616,Republican,10696,49.48186528497409
DE,KENT,G1000010,21616,Other,164,0.7586972612879349
DE,NEW CASTLE,G1000030,142974,Democratic,73360,51.31002839677144
DE,NEW CASTLE,G1000030,142974,Republican,69271,48.450067844503195
DE,NEW CASTLE,G1000030,142974,Other,315,0.2203197784212514
DE,SUSSEX,G1000050,32093,Democratic,15469,48.20054217430592
DE,SUSSEX,G1000050,32093,Republican,16390,51.070326862555696
DE,SUSSEX,G1000050,32093,Other,228,0.7104352974168822
NJ,ATLANTIC,G3400010,76969,Democratic,36122,46.93058244228196
NJ,ATLANTIC,G3400010,76969,Republican,39154,50.86983071106549
NJ,ATLANTIC,G3400010,76969,Other,1678,2.18009848120672
NJ,BERGEN,G3400030,381808,Democratic,156159,40.89987637765579
NJ,BERGEN,G3400030,381808,Republican,224961,58.919928340946235
NJ,BERGEN,G3400030,381808,Other,649,0.16998072329547836
NJ,BURLINGTON,G3400050,81539,Democratic,39318,48.219870246139884
NJ,BURLINGTON,G3400050,81539,Republican,42107,51.64031935638162
NJ,BURLINGTON,G3400050,81539,Other,98,0.12018788555169918
NJ,CAMDEN,G3400070,186515,Democratic,102080,54.730182559043506
NJ,CAMDEN,G3400070,186515,Republican,84062,45.06983352545372
NJ,CAMDEN,G3400070,186515,Other,354,0.1897970672600059
NJ,CAPE MAY,G3400090,26222,Democratic,10135,38.6507512775532
NJ,CAPE MAY,G3400090,26222,Republican,16074,61.29967203111891
NJ,CAPE MAY,G3400090,26222,Other,8,0.030508733124856992
NJ,CUMBERLAND,G3400110,44512,Democratic,23195,52.10954349388929
NJ,CUMBERLAND,G3400110,44512,Republican,21281,47.80957943925234
NJ,CUMBERLAND,G3400110,44512,Other,27,0.06065780014378145
NJ,ESSEX,G3400130,393623,Democratic,217870,55.34991603641048
NJ,ESSEX,G3400130,393623,Republican,167841,42.64003881886983
NJ,ESSEX,G3400130,393623,Other,7872,1.9998831369101906
NJ,GLOUCESTER,G3400150,62259,Democratic,29747,47.77943751104258
NJ,GLOUCESTER,G3400150,62259,Republican,32468,52.149889975746476
NJ,GLOUCESTER,G3400150,62259,Other,31,0.04979199794407234
NJ,HUDSON,G3400170,291292,Democratic,174746,59.989975694492124
NJ,HUDSON,G3400170,291292,Republican,113953,39.1198522444832
NJ,HUDSON,G3400170,291292,Other,2563,0.8798731170097359
NJ,HUNTERDON,G3400190,24731,Democratic,8861,35.82952569649428
NJ,HUNTERDON,G3400190,24731,Republican,15840,64.04916905907565
NJ,HUNTERDON,G3400190,24731,Other,25,0.10108770369172293
NJ,MERCER,G3400210,121269,Democratic,74156,61.150005359984824
NJ,MERCER,G3400210,121269,Republican,46919,38.6900197082519
NJ,MERCER,G3400210,121269,Other,170,0.14018421855544286
NJ,MIDDLESEX,G3400230,199556,Democratic,116082,58.17013770570667
NJ,MIDDLESEX,G3400230,199556,Republican,83015,41.59985167070898
NJ,MIDDLESEX,G3400230,199556,Other,419,0.20996612479704946
NJ,MONMOUTH,G3400250,144060,Democratic,62421,43.32986255726781
NJ,MONMOUTH,G3400250,144060,Republican,81379,56.48965708732473
NJ,MONMOUTH,G3400250,144060,Other,230,0.15965569901429957
NJ,MORRIS,G3400270,117883,Democratic,42697,36.21981116870117
NJ,MORRIS,G3400270,117883,Republican,75033,63.650399124555705
NJ,MORRIS,G3400270,117883,Other,141,0.11961012190052848
NJ,OCEAN,G3400290,51898,Democratic,20110,38.74908474315003
NJ,OCEAN,G3400290,51898,Republican,31429,60.559173763921535
NJ,OCEAN,G3400290,51898,Other,353,0.6801803537708582
NJ,PASSAIC,G3400310,179402,Democratic,90939,50.69007034481221
NJ,PASSAIC,G3400310,179402,Republican,80839,45.06025573850905
NJ,PASSAIC,G3400310,179402,Other,7589,4.2301646581420504
NJ,SALEM,G3400330,26607,Democratic,12394,46.581726613297256
NJ,SALEM,G3400330,26607,Republican,14190,53.331829969556885
NJ,SALEM,G3400330,26607,Other,19,0.0714097793813658
NJ,SOMERSET,G3400350,64863,Democratic,28488,43.920262707552844
NJ,SOMERSET,G3400350,64863,Republican,36194,55.80068760310192
NJ,SOMERSET,G3400350,64863,Other,169,0.2605491574549435
NJ,SUSSEX,G3400370,23642,Democratic,7268,30.74190000845952
NJ,SUSSEX,G3400370,23642,Republican,16360,69.19888334320278
NJ,SUSSEX,G3400370,23642,Other,9,0.038067845359952626
NJ,UNION,G3400390,245008,Democratic,119980,48.96982955658591
NJ,UNION,G3400390,245008,Republican,123215,50.29019460589041
NJ,UNION,G3400390,245008,Other,1789,0.7301802390126036
NJ,WARREN,G3400410,29453,Democratic,12538,42.56951753641395
NJ,WARREN,G3400410,29453,Republican,16891,57.34899670661733
NJ,WARREN,G3400410,29453,Other,18,0.06111431772654738
NY,ALBANY,G3600010,153692,Democratic,88019,57.26973427374229
NY,ALBANY,G3600010,153692,Republican,61600,40.08016032064128
NY,ALBANY,G3600010,153692,Other,4057,2.6396949743643128
NY,ALLEGANY,G3600030,19695,Democratic,4894,24.84894643310485
NY,ALLEGANY,G3600030,19695,Republican,14407,73.15054582381315
NY,ALLEGANY,G3600030,19695,Other,392,1.9903528814419904
NY,BRONX,G3600050,574268,Democratic,324117,56.44002451816922
NY,BRONX,G3600050,574268,Republican,182388,31.760084141898904
NY,BRONX,G3600050,574268,Other,67706,11.789965660632317
NY,BROOME,G3600070,94985,Democratic,36997,38.95036058324999
NY,BROOME,G3600070,94985,Republican,56459,59.43991156498395
NY,BROOME,G3600070,94985,Other,1520,1.6002526714744434
NY,CATTARAUGUS,G3600090,36573,Democratic,13737,37.56049544746124
NY,CATTARAUGUS,G3600090,36573,Republican,21746,59.45916386405272
NY,CATTARAUGUS,G3600090,36573,Other,1083,2.961200885899434
NY,CAYUGA,G3600110,37717,Democratic,16565,43.91918763422329
NY,CAYUGA,G3600110,37717,Republican,20435,54.17981281650184
NY,CAYUGA,G3600110,37717,Other,709,1.8797889545828141
NY,CHAUTAUQUA,G3600130,66030,Democratic,26940,40.79963652885053
NY,CHAUTAUQUA,G3600130,66030,Republican,37835,57.299712252006664
NY,CHAUTAUQUA,G3600130,66030,Other,1248,1.890049977283053
NY,CHEMUNG,G3600150,44396,Democratic,17150,38.62960627083521
NY,CHEMUNG,G3600150,44396,Republican,26469,59.620236057302456
NY,CHEMUNG,G3600150,44396,Other,772,1.73889539598162
NY,CHENANGO,G3600170,20204,Democratic,5188,25.678083547812314
NY,CHENANGO,G3600170,20204,Republican,14533,71.93130073252821
NY,CHENANGO,G3600170,20204,Other,481,2.380716689764403
NY,CLINTON,G3600190,24951,Democratic,12675,50.79956715161716
NY,CLINTON,G3600190,24951,Republican,11153,44.699611238026534
NY,CLINTON,G3600190,24951,Other,1120,4.4887980441665665
NY,COLUMBIA,G3600210,24664,Democratic,8003,32.448102497567305
NY,COLUMBIA,G3600210,24664,Republican,15891,64.42993837171585
NY,COLUMBIA,G3600210,24664,Other,765,3.1016866688290627
NY,CORTLAND,G3600230,18235,Democratic,5635,30.902111324376197
NY,CORTLAND,G3600230,18235,Republican,12305,67.48012064710721
NY,CORTLAND,G3600230,18235,Other,294,1.6122840690978888
NY,DELAWARE,G3600250,22011,Democratic,5430,24.669483440098134
NY,DELAWARE,G3600250,22011,Republican,16334,74.20835037026941
NY,DELAWARE,G3600250,22011,Other,242,1.0994502748625687
NY,DUTCHESS,G3600270,76001,Democratic,28348,37.29950921698399
NY,DUTCHESS,G3600270,76001,Republican,46102,60.65972816147156
NY,DUTCHESS,G3600270,76001,Other,1535,2.0197102669701716
NY,ERIE,G3600290,489564,Democratic,262798,53.680009150999666
NY,ERIE,G3600290,489564,Republican,211932,43.289947790278696
NY,ERIE,G3600290,489564,Other,14736,3.0100252469544326
NY,ESSEX,G3600310,17901,Democratic,5922,33.08195072900955
NY,ESSEX,G3600310,17901,Republican,11557,64.56063907044299
NY,ESSEX,G3600310,17901,Other,421,2.3518239204513716
NY,FRANKLIN,G3600330,19358,Democratic,9158,47.30860626097738
NY,FRANKLIN,G3600330,19358,Republican,9385,48.481248062816405
NY,FRANKLIN,G3600330,19358,Other,813,4.199814030375039
NY,FULTON,G3600350,24883,Democratic,9794,39.3602057629707
NY,FULTON,G3600350,24883,Republican,14455,58.09186995137242
NY,FULTON,G3600350,24883,Other,632,2.5398866696137925
NY,GENESEE,G3600370,25085,Democratic,9640,38.42934024317321
NY,GENESEE,G3600370,25085,Republican,14722,58.6884592385888
NY,GENESEE,G3600370,25085,Other,717,2.85828184173809
NY,GREENE,G3600390,18320,Democratic,6181,33.73908296943232
NY,GREENE,G3600390,18320,Republican,11877,64.83078602620087
NY,GREENE,G3600390,18320,Other,258,1.4082969432314412
NY,HAMILTON,G3600410,2964,Democratic,747,25.202429149797574
NY,HAMILTON,G3600410,2964,Republican,2168,73.14439946018894
NY,HAMILTON,G3600410,2964,Other,49,1.6531713900134952
NY,HERKIMER,G3600430,32768,Democratic,13835,42.2210693359375
NY,HERKIMER,G3600430,32768,Republican,17757,54.1900634765625
NY,HERKIMER,G3600430,32768,Other,1173,3.5797119140625
NY,JEFFERSON,G3600450,40114,Democratic,14618,36.44114274318193
NY,JEFFERSON,G3600450,40114,Republican,24289,60.54993269182829
NY,JEFFERSON,G3600450,40114,Other,1199,2.988981403001446
NY,KINGS,G3600470,977245,Democratic,549700,56.24996802234854
NY,KINGS,G3600470,977245,Republican,327475,33.510020516861175
NY,KINGS,G3600470,977245,Other,99972,10.229983269292758
NY,LEWIS,G3600490,10697,Democratic,3869,36.169019351219966
NY,LEWIS,G3600490,10697,Republican,6631,61.98934280639432
NY,LEWIS,G3600490,10697,Other,195,1.822941011498551
NY,LIVINGSTON,G3600510,21453,Democratic,7243,33.76217778399291
NY,LIVINGSTON,G3600510,21453,Republican,13681,63.771966624714494
NY,LIVINGSTON,G3600510,21453,Other,528,2.4611942385680328
NY,MADISON,G3600530,24694,Democratic,7984,32.3317405037661
NY,MADISON,G3600530,24694,Republican,16244,65.78116141572852
NY,MADISON,G3600530,24694,Other,464,1.878998947112659
NY,MONROE,G3600550,289948,Democratic,137058,47.269855284395824
NY,MONROE,G3600550,289948,Republican,148395,51.17986673472485
NY,MONROE,G3600550,289948,Other,4436,1.529929504600825
NY,MONTGOMERY,G3600570,30827,Democratic,15229,49.40149868621663
NY,MONTGOMERY,G3600570,30827,Republican,14834,48.12015441009505
NY,MONTGOMERY,G3600570,30827,Other,758,2.458883446329516
NY,NASSAU,G3600590,588283,Democratic,243255,41.34999651528261
NY,NASSAU,G3600590,588283,Republican,324203,55.110040575709306
NY,NASSAU,G3600590,588283,Other,20708,3.5200745219562695
NY,NEW YORK,G3600610,635536,Democratic,346748,54.559930515344526
NY,NEW YORK,G3600610,635536,Republican,217226,34.17996777523224
NY,NEW YORK,G3600610,635536,Other,71434,11.239961229576295
NY,NIAGARA,G3600630,101765,Democratic,48908,48.059745492065055
NY,NIAGARA,G3600630,101765,Republican,49997,49.12985800619074
NY,NIAGARA,G3600630,101765,Other,2849,2.7995872844298137
NY,ONEIDA,G3600650,122981,Democratic,59781,48.609947878127514
NY,ONEIDA,G3600650,122981,Republican,59511,48.39040176937901
NY,ONEIDA,G3600650,122981,Other,3665,2.9801351428269407
NY,ONONDAGA,G3600670,198156,Democratic,87506,44.16015664426008
NY,ONONDAGA,G3600670,198156,Republican,107163,54.08011869436202
NY,ONONDAGA,G3600670,198156,Other,3448,1.7400431982882172
NY,ONTARIO,G3600690,31931,Democratic,11479,35.949390874072215
NY,ONTARIO,G3600690,31931,Republican,19654,61.551470357959346
NY,ONTARIO,G3600690,31931,Other,795,2.489743509442235
NY,ORANGE,G3600710,80179,Democratic,29185,36.39980543533843
NY,ORANGE,G3600710,80179,Republican,48645,60.67049975679417
NY,ORANGE,G3600710,80179,Other,2333,2.909739457962808
NY,ORLEANS,G3600730,15864,Democratic,5264,33.182047402924866
NY,ORLEANS,G3600730,15864,Republican,10343,65.19793242561775
NY,ORLEANS,G3600730,15864,Other,254,1.601109430156329
NY,OSWEGO,G3600750,39568,Democratic,14822,37.459563283461385
NY,OSWEGO,G3600750,39568,Republican,24010,60.680347755762234
NY,OSWEGO,G3600750,39568,Other,728,1.8398706025070766
NY,OTSEGO,G3600770,25347,Democratic,7531,29.711602951039573
NY,OTSEGO,G3600770,25347,Republican,17421,68.73002722215647
NY,OTSEGO,G3600770,25347,Other,393,1.5504793466682447
NY,PUTNAM,G3600790,19986,Democratic,7119,35.619933953767635
NY,PUTNAM,G3600790,19986,Republican,11946,59.77184028820174
NY,PUTNAM,G3600790,19986,Other,919,4.598218753127189
NY,QUEENS,G3600810,815886,Democratic,389830,47.77995945511996
NY,QUEENS,G3600810,815886,Republican,367638,45.05997161368132
NY,QUEENS,G3600810,815886,Other,58254,7.13996808377641
NY,RENSSELAER,G3600830,76294,Democratic,33478,43.880252706634856
NY,RENSSELAER,G3600830,76294,Republican,40123,52.589980863501715
NY,RENSSELAER,G3600830,76294,Other,2686,3.520591396440087
NY,RICHMOND,G3600850,89122,Democratic,35613,39.95983034492044
NY,RICHMOND,G3600850,89122,Republican,50354,56.500078544018315
NY,RICHMOND,G3600850,89122,Other,3137,3.5198940777810197
NY,ROCKLAND,G3600870,60390,Democratic,25593,42.37953303527074
NY,ROCKLAND,G3600870,60390,Republican,33106,54.82033449246564
NY,ROCKLAND,G3600870,60390,Other,1685,2.7901970524921342
NY,ST LAWRENCE,G3600890,45302,Democratic,18275,40.34038232307625
NY,ST LAWRENCE,G3600890,45302,Republican,25845,57.05046134828484
NY,ST LAWRENCE,G3600890,45302,Other,1173,2.589289656085824
NY,SARATOGA,G3600910,43248,Democratic,16374,37.860710321864595
NY,SARATOGA,G3600910,43248,Republican,25032,57.880133185349614
NY,SARATOGA,G3600910,43248,Other,1838,4.249907510173881
NY,SCHENECTADY,G3600930,77248,Democratic,34460,44.60956917978459
NY,SCHENECTADY,G3600930,77248,Republican,40177,52.01040803645402
NY,SCHENECTADY,G3600930,77248,Other,2603,3.3696665285832643
NY,SCHOHARIE,G3600950,12002,Democratic,4096,34.127645392434594
NY,SCHOHARIE,G3600950,12002,Republican,7643,63.681053157807035
NY,SCHOHARIE,G3600950,12002,Other,260,2.1663056157307117
NY,SCHUYLER,G3600970,7527,Democratic,2156,28.643549887073206
NY,SCHUYLER,G3600970,7527,Republican,5200,69.08462867012089
NY,SCHUYLER,G3600970,7527,Other,169,2.2452504317789295
NY,SENECA,G3600990,14435,Democratic,5270,36.50848631797714
NY,SENECA,G3600990,14435,Republican,8740,60.54728091444406
NY,SENECA,G3600990,14435,Other,423,2.930377554554901
NY,STEUBEN,G3601010,43549,Democratic,13465,30.919194470596338
NY,STEUBEN,G3601010,43549,Republican,29635,68.04978300305403
NY,STEUBEN,G3601010,43549,Other,440,1.0103561505430665
NY,SUFFOLK,G3601030,280924,Democratic,107201,38.16014295681394
NY,SUFFOLK,G3601030,280924,Republican,166616,59.309991314376845
