state,county,geoid,total_votes,party,votes,percentage
CT,FAIRFIELD,G0900010,333949,Democratic,139357,41.730024644481645
CT,FAIRFIELD,G0900010,333949,Republican,173119,51.83995160937748
CT,FAIRFIELD,G0900010,333949,American Independent,21373,6.400079053987286
CT,FAIRFIELD,G0900010,333949,Other,0,0
CT,HARTFORD,G0900030,339384,Democratic,190870,56.240129175211564
CT,HARTFORD,G0900030,339384,Republican,131749,38.82003865827499
CT,HARTFORD,G0900030,339384,American Independent,16630,4.900054215873465
CT,HARTFORD,G0900030,339384,Other,0,0
CT,LITCHFIELD,G0900050,64295,Democratic,29338,45.63029784586671
CT,LITCHFIELD,G0900050,64295,Republican,31427,48.879384088964926
CT,LITCHFIELD,G0900050,64295,American Independent,3536,5.499650050548254
CT,LITCHFIELD,G0900050,64295,Other,0,0
CT,MIDDLESEX,G0900070,48432,Democratic,23727,48.990336967294354
CT,MIDDLESEX,G0900070,48432,Republican,21998,45.4203832177073
CT,MIDDLESEX,G0900070,48432,American Independent,2712,5.599603567888999
CT,MIDDLESEX,G0900070,48432,Other,0,0
CT,NEW HAVEN,G0900090,314139,Democratic,159645,50.81985999828101
CT,NEW HAVEN,G0900090,314139,Republican,130493,41.53989157665874
CT,NEW HAVEN,G0900090,314139,American Independent,23875,7.600138792063387
CT,NEW HAVEN,G0900090,314139,Other,0,0
CT,NEW LONDON,G0900110,83502,Democratic,41509,49.71018658235731
CT,NEW LONDON,G0900110,83502,Republican,37117,44.45043232497425
CT,NEW LONDON,G0900110,83502,American Independent,4843,5.799861081171708
CT,NEW LONDON,G0900110,83502,Other,0,0
CT,TOLLAND,G0900130,36591,Democratic,18006,49.20882184143642
CT,TOLLAND,G0900130,36591,Republican,16667,45.54945205105081
CT,TOLLAND,G0900130,36591,American Independent,1903,5.20073242054057
CT,TOLLAND,G0900130,36591,Other,0,0
CT,WINDHAM,G0900150,34640,Democratic,19097,55.129907621247106
CT,WINDHAM,G0900150,34640,Republican,14161,40.88048498845265
CT,WINDHAM,G0900150,34640,American Independent,1386,4.001154734411085
CT,WINDHAM,G0900150,34640,Other,0,0
ME,ANDROSCOGGIN,G2300010,37752,Democratic,26819,71.03994490358126
ME,ANDROSCOGGIN,G2300010,37752,Republican,10389,27.519071837253655
ME,ANDROSCOGGIN,G2300010,37752,American Independent,529,1.4012502648866285
ME,ANDROSCOGGIN,G2300010,37752,Other,0,0
ME,AROOSTOOK,G2300030,29236,Democratic,15045,51.460528116021344
ME,AROOSTOOK,G2300030,29236,Republican,13919,47.60911205363251
ME,AROOSTOOK,G2300030,29236,American Independent,263,0.8995758653714597
ME,AROOSTOOK,G2300030,29236,Other,0,0
ME,CUMBERLAND,G2300050,78048,Democratic,44698,57.26988519885199
ME,CUMBERLAND,G2300050,78048,Republican,32273,41.35019475194752
ME,CUMBERLAND,G2300050,78048,American Independent,1093,1.400420254202542
ME,CUMBERLAND,G2300050,78048,Other,0,0
ME,FRANKLIN,G2300070,8596,Democratic,4307,50.10469986040018
ME,FRANKLIN,G2300070,8596,Republican,4127,48.01070265239646
ME,FRANKLIN,G2300070,8596,American Independent,163,1.8962308050255932
ME,FRANKLIN,G2300070,8596,Other,0,0
ME,HANCOCK,G2300090,14185,Democratic,4979,35.1004582305252
ME,HANCOCK,G2300090,14185,Republican,8929,62.94677476207261
ME,HANCOCK,G2300090,14185,American Independent,284,2.0021149101163203
ME,HANCOCK,G2300090,14185,Other,0,0
ME,KENNEBEC,G2300110,38292,Democratic,21754,56.8108221038337
ME,KENNEBEC,G2300110,38292,Republican,16010,41.810299801525126
ME,KENNEBEC,G2300110,38292,American Independent,536,1.3997701869842265
ME,KENNEBEC,G2300110,38292,Other,0,0
ME,KNOX,G2300130,11918,Democratic,5119,42.95183755663702
ME,KNOX,G2300130,11918,Republican,6585,55.252559154220506
ME,KNOX,G2300130,11918,American Independent,215,1.8039939587179057
ME,KNOX,G2300130,11918,Other,0,0
ME,LINCOLN,G2300150,9261,Democratic,3380,36.49713853795487
ME,LINCOLN,G2300150,9261,Republican,5659,61.105712126120295
ME,LINCOLN,G2300150,9261,American Independent,222,2.397149335924846
ME,LINCOLN,G2300150,9261,Other,0,0
ME,OXFORD,G2300170,19275,Democratic,10869,56.389105058365764
ME,OXFORD,G2300170,19275,Republican,8030,41.66018158236057
ME,OXFORD,G2300170,19275,American Independent,366,1.8988326848249026
ME,OXFORD,G2300170,19275,Other,0,0
ME,PENOBSCOT,G2300190,44999,Democratic,24326,54.05897908842419
ME,PENOBSCOT,G2300190,44999,Republican,20011,44.46987710838018
ME,PENOBSCOT,G2300190,44999,American Independent,675,1.5000333340740906
ME,PENOBSCOT,G2300190,44999,Other,0,0
ME,PISCATAQUIS,G2300210,6918,Democratic,3561,51.47441457068517
ME,PISCATAQUIS,G2300210,6918,Republican,3199,46.24168834923388
ME,PISCATAQUIS,G2300210,6918,American Independent,159,2.2983521248915872
ME,PISCATAQUIS,G2300210,6918,Other,0,0
ME,SAGADAHOC,G2300230,9888,Democratic,5553,56.15898058252428
ME,SAGADAHOC,G2300230,9888,Republican,4126,41.72734627831715
ME,SAGADAHOC,G2300230,9888,American Independent,208,2.103559870550162
ME,SAGADAHOC,G2300230,9888,Other,0,0
ME,SOMERSET,G2300250,15356,Democratic,8312,54.12867934357906
ME,SOMERSET,G2300250,15356,Republican,6720,43.761396196926285
ME,SOMERSET,G2300250,15356,American Independent,322,2.096900234436051
ME,SOMERSET,G2300250,15356,Other,0,0
ME,WALDO,G2300270,8580,Democratic,3525,41.08391608391608
ME,WALDO,G2300270,8580,Republican,4821,56.188811188811194
ME,WALDO,G2300270,8580,American Independent,232,2.7039627039627043
ME,WALDO,G2300270,8580,Other,0,0
ME,WASHINGTON,G2300290,11980,Democratic,6249,52.1619365609349
ME,WASHINGTON,G2300290,11980,Republican,5523,46.101836393989984
ME,WASHINGTON,G2300290,11980,American Independent,204,1.702838063439065
ME,WASHINGTON,G2300290,11980,Other,0,0
ME,YORK,G2300310,48652,Democratic,28817,59.230864096028945
ME,YORK,G2300310,48652,Republican,18930,38.90898626983474
ME,YORK,G2300310,48652,American Independent,924,1.8992024993833758
ME,YORK,G2300310,48652,Other,0,0
MA,BARNSTABLE,G2500010,42162,Democratic,16544,39.23912527868697
MA,BARNSTABLE,G2500010,42162,Republican,24298,57.63009344907737
MA,BARNSTABLE,G2500010,42162,American Independent,1223,2.9007162848062236
MA,BARNSTABLE,G2500010,42162,Other,80,0.18974431952943407
MA,BERKSHIRE,G2500030,64465,Democratic,38498,59.71922748778407
MA,BERKSHIRE,G2500030,64465,Republican,23078,35.79927092220585
MA,BERKSHIRE,G2500030,64465,American Independent,2579,4.000620491739704
MA,BERKSHIRE,G2500030,64465,Other,297,0.46071511673000853
MA,BRISTOL,G2500050,183569,Democratic,119430,65.06000468488689
MA,BRISTOL,G2500050,183569,Republican,56668,30.870136025145854
MA,BRISTOL,G2500050,183569,American Independent,6976,3.8002059171210827
MA,BRISTOL,G2500050,183569,Other,459,0.2500422184573648
MA,DUKES,G2500070,3196,Democratic,1540,48.18523153942428
MA,DUKES,G2500070,3196,Republican,1576,49.3116395494368
MA,DUKES,G2500070,3196,American Independent,74,2.3153942428035044
MA,DUKES,G2500070,3196,Other,5,0.15644555694618273
MA,ESSEX,G2500090,281685,Democratic,171912,61.029873795196764
MA,ESSEX,G2500090,281685,Republican,99716,35.39982604682535
MA,ESSEX,G2500090,281685,American Independent,9296,3.3001402275591527
MA,ESSEX,G2500090,281685,Other,817,0.2900402932353515
MA,FRANKLIN,G2500110,25386,Democratic,12071,47.54983061529977
MA,FRANKLIN,G2500110,25386,Republican,12345,48.629165681871896
MA,FRANKLIN,G2500110,25386,American Independent,889,3.5019301977467894
MA,FRANKLIN,G2500110,25386,Other,76,0.29937760970613725
MA,HAMPDEN,G2500130,178150,Democratic,111379,62.51978669660399
MA,HAMPDEN,G2500130,178150,Republican,55779,31.310131911310695
MA,HAMPDEN,G2500130,178150,American Independent,9798,5.499859668818412
MA,HAMPDEN,G2500130,178150,Other,1140,0.6399101880437834
MA,HAMPSHIRE,G2500150,45412,Democratic,26666,58.720162071699114
MA,HAMPSHIRE,G2500150,45412,Republican,16271,35.82973663348895
MA,HAMPSHIRE,G2500150,45412,American Independent,2316,5.099973575266449
MA,HAMPSHIRE,G2500150,45412,Other,163,0.3589359640623624
MA,MIDDLESEX,G2500170,577596,Democratic,370297,64.1100353880567
MA,MIDDLESEX,G2500170,577596,Republican,188296,32.59994875310771
MA,MIDDLESEX,G2500170,577596,American Independent,16750,2.899950830684423
MA,MIDDLESEX,G2500170,577596,Other,2426,0.4200167591188304
MA,NANTUCKET,G2500190,1792,Democratic,744,41.517857142857146
MA,NANTUCKET,G2500190,1792,Republican,991,55.30133928571429
MA,NANTUCKET,G2500190,1792,American Independent,52,2.9017857142857144
MA,NANTUCKET,G2500190,1792,Other,5,0.27901785714285715
MA,NORFOLK,G2500210,266206,Democratic,160522,60.29991810853249
MA,NORFOLK,G2500210,266206,Republican,95861,36.01008241737602
MA,NORFOLK,G2500210,266206,American Independent,9051,3.3999984974042654
MA,NORFOLK,G2500210,266206,Other,745,0.2798584554818449
MA,PLYMOUTH,G2500230,127977,Democratic,67777,52.96029755346664
MA,PLYMOUTH,G2500230,127977,Republican,54646,42.69986013111731
MA,PLYMOUTH,G2500230,127977,American Independent,5375,4.199973432726193
MA,PLYMOUTH,G2500230,127977,Other,218,0.1703431085273135
MA,SUFFOLK,G2500250,268977,Democratic,203400,75.61984853723553
MA,SUFFOLK,G2500250,268977,Republican,48954,18.200069150893945
MA,SUFFOLK,G2500250,268977,American Independent,15063,5.6001070723519115
MA,SUFFOLK,G2500250,268977,Other,1506,0.5598991735352837
MA,WORCESTER,G2500270,265179,Democratic,168442,63.520112829447285
MA,WORCESTER,G2500270,265179,Republican,88358,33.320134701465804
MA,WORCESTER,G2500270,265179,American Independent,7690,2.89992797318038
MA,WORCESTER,G2500270,265179,Other,663,0.2500197979478013
NH,BELKNAP,G3300010,14071,Democratic,4942,35.12188188472745
NH,BELKNAP,G3300010,14071,Republican,8642,61.41709899793902
NH,BELKNAP,G3300010,14071,American Independent,450,3.198066946201407
NH,BELKNAP,G3300010,14071,Other,32,0.22741809395210008
NH,CARROLL,G3300030,9317,Democratic,2163,23.215627347858753
NH,CARROLL,G3300030,9317,Republican,6795,72.93120103037458
NH,CARROLL,G3300030,9317,American Independent,345,3.7029086615863473
NH,CARROLL,G3300030,9317,Other,11,0.11806375442739078
NH,CHESHIRE,G3300050,20332,Democratic,9135,44.92917568365139
NH,CHESHIRE,G3300050,20332,Republican,10703,52.641156797167035
NH,CHESHIRE,G3300050,20332,American Independent,447,2.198504819988196
NH,CHESHIRE,G3300050,20332,Other,55,0.27050954160928586
NH,COOS,G3300070,15497,Democratic,8261,53.30709169516681
NH,COOS,G3300070,15497,Republican,6822,44.021423501322836
NH,COOS,G3300070,15497,American Independent,403,2.6005033232238497
NH,COOS,G3300070,15497,Other,15,0.09679292766341874
NH,GRAFTON,G3300090,21554,Democratic,7813,36.248492159227986
NH,GRAFTON,G3300090,21554,Republican,12881,59.76152918251832
NH,GRAFTON,G3300090,21554,American Independent,733,3.400760879651109
NH,GRAFTON,G3300090,21554,Other,134,0.6216943490767375
NH,HILLSBOROUGH,G3300110,92169,Democratic,45421,49.28012672373575
NH,HILLSBOROUGH,G3300110,92169,Republican,42407,46.01004676192646
NH,HILLSBOROUGH,G3300110,92169,American Independent,4240,4.600245201748962
NH,HILLSBOROUGH,G3300110,92169,Other,111,0.12043094749861667
NH,MERRIMACK,G3300130,33291,Democratic,12711,38.18149049292602
NH,MERRIMACK,G3300130,33291,Republican,19289,57.94058454236881
NH,MERRIMACK,G3300130,33291,American Independent,1198,3.59857018413385
NH,MERRIMACK,G3300130,33291,Other,90,0.2703433360367667
NH,ROCKINGHAM,G3300150,52456,Democratic,21197,40.409104773524476
NH,ROCKINGHAM,G3300150,52456,Republican,28840,54.97941131615068
NH,ROCKINGHAM,G3300150,52456,American Independent,2308,4.399877992984597
NH,ROCKINGHAM,G3300150,52456,Other,84,0.16013420771694373
NH,STRAFFORD,G3300170,26283,Democratic,13128,49.94863600045657
NH,STRAFFORD,G3300170,26283,Republican,12427,47.281512764905074
NH,STRAFFORD,G3300170,26283,American Independent,657,2.499714644446981
NH,STRAFFORD,G3300170,26283,Other,76,0.28916029372598256
NH,SULLIVAN,G3300190,12328,Democratic,5818,47.19338092147956
NH,SULLIVAN,G3300190,12328,Republican,6094,49.43218689162881
NH,SULLIVAN,G3300190,12328,American Independent,333,2.701168072680078
NH,SULLIVAN,G3300190,12328,Other,78,0.6327060350421804
RI,BRISTOL,G4400010,19464,Democratic,11562,59.4019728729963
RI,BRISTOL,G4400010,19464,Republican,7402,38.02918207973695
RI,BRISTOL,G4400010,19464,American Independent,487,2.5020550760378133
RI,BRISTOL,G4400010,19464,Other,18,0.09247842170160296
RI,KENT,G4400030,60666,Democratic,35611,58.700095605446215
RI,KENT,G4400030,60666,Republican,22495,37.08007780305278
RI,KENT,G4400030,60666,American Independent,2548,4.200046154353345
RI,KENT,G4400030,60666,Other,42,0.06923153001681337
RI,NEWPORT,G4400050,27826,Democratic,16250,58.39861999568748
RI,NEWPORT,G4400050,27826,Republican,10504,37.74886796521239
RI,NEWPORT,G4400050,27826,American Independent,1030,3.7015740674189606
RI,NEWPORT,G4400050,27826,Other,28,0.10062531445410768
RI,PROVIDENCE,G4400070,250173,Democratic,169242,67.649986209543
RI,PROVIDENCE,G4400070,250173,Republican,70324,28.110147777737804
RI,PROVIDENCE,G4400070,250173,American Independent,10257,4.099962825724599
RI,PROVIDENCE,G4400070,250173,Other,225,0.08993776306795696
RI,WASHINGTON,G4400090,26809,Democratic,13852,51.66921556193815
RI,WASHINGTON,G4400090,26809,Republican,11638,43.41079488231564
RI,WASHINGTON,G4400090,26809,American Independent,1287,4.800626655227722
RI,WASHINGTON,G4400090,26809,Other,32,0.1193629005184826
VT,ADDISON,G5000010,8228,Democratic,2914,35.41565386485173
VT,ADDISON,G5000010,8228,Republican,5006,60.84103062712688
VT,ADDISON,G5000010,8228,American Independent,280,3.4030140982012638
VT,ADDISON,G5000010,8228,Other,30,0.36460865337870685
VT,BENNINGTON,G5000030,11416,Democratic,4966,43.500350385423964
VT,BENNINGTON,G5000030,11416,Republican,5967,52.2687456201822
VT,BENNINGTON,G5000030,11416,American Independent,400,3.50385423966363
VT,BENNINGTON,G5000030,11416,Other,82,0.7182901191310441
VT,CALEDONIA,G5000050,8485,Democratic,3201,37.72539776075427
VT,CALEDONIA,G5000050,8485,Republican,4996,58.880377136122576
VT,CALEDONIA,G5000050,8485,American Independent,246,2.8992339422510316
VT,CALEDONIA,G5000050,8485,Other,38,0.4478491455509723
VT,CHITTENDEN,G5000070,32250,Democratic,16418,50.90852713178295
VT,CHITTENDEN,G5000070,32250,Republican,14622,45.33953488372093
VT,CHITTENDEN,G5000070,32250,American Independent,1000,3.10077519379845
VT,CHITTENDEN,G5000070,32250,Other,210,0.6511627906976745
VT,ESSEX,G5000090,2025,Democratic,952,47.01234567901235
VT,ESSEX,G5000090,2025,Republican,1009,49.82716049382716
VT,ESSEX,G5000090,2025,American Independent,57,2.814814814814815
VT,ESSEX,G5000090,2025,Other,7,0.34567901234567905
VT,FRANKLIN,G5000110,11681,Democratic,6027,51.59660987929116
VT,FRANKLIN,G5000110,11681,Republican,5218,44.670832976628716
VT,FRANKLIN,G5000110,11681,American Independent,397,3.3986816197243384
VT,FRANKLIN,G5000110,11681,Other,39,0.33387552435579143
VT,GRAND ISLE,G5000130,1559,Democratic,730,46.82488774855676
VT,GRAND ISLE,G5000130,1559,Republican,754,48.36433611289288
VT,GRAND ISLE,G5000130,1559,American Independent,73,4.682488774855677
VT,GRAND ISLE,G5000130,1559,Other,2,0.12828736369467605
VT,LAMOILLE,G5000150,4358,Democratic,1239,28.43047269389628
VT,LAMOILLE,G5000150,4358,Republican,2965,68.03579623680588
VT,LAMOILLE,G5000150,4358,American Independent,139,3.1895364846259753
VT,LAMOILLE,G5000150,4358,Other,14,0.32124827902707664
VT,ORANGE,G5000170,6250,Democratic,1879,30.064
VT,ORANGE,G5000170,6250,Republican,4135,66.16
VT,ORANGE,G5000170,6250,American Independent,200,3.2
VT,ORANGE,G5000170,6250,Other,36,0.5760000000000001
VT,ORLEANS,G5000190,7118,Democratic,2762,38.80303456026974
VT,ORLEANS,G5000190,7118,Republican,4055,56.96824950828885
VT,ORLEANS,G5000190,7118,American Independent,270,3.7932003371733636
VT,ORLEANS,G5000190,7118,Other,32,0.449564484405732
VT,RUTLAND,G5000210,20127,Democratic,9001,44.72102151338998
VT,RUTLAND,G5000210,20127,Republican,10317,51.2595021612759
VT,RUTLAND,G5000210,20127,American Independent,704,3.4977890395985494
VT,RUTLAND,G5000210,20127,Other,111,0.5514979877776122
VT,WASHINGTON,G5000230,17839,Democratic,7826,43.870172094848364
VT,WASHINGTON,G5000230,17839,Republican,9387,52.62066259319469
VT,WASHINGTON,G5000230,17839,American Independent,499,2.7972419978698357
VT,WASHINGTON,G5000230,17839,Other,128,0.7175290094736252
VT,WINDHAM,G5000250,12721,Democratic,5353,42.08002515525509
VT,WINDHAM,G5000250,12721,Republican,6916,54.366795063281195
VT,WINDHAM,G5000250,12721,American Independent,369,2.900715352566622
VT,WINDHAM,G5000250,12721,Other,78,0.6131593428189608
VT,WINDSOR,G5000270,17347,Democratic,6986,40.27209315731827
VT,WINDSOR,G5000270,17347,Republican,9796,56.47085951461348
VT,WINDSOR,G5000270,17347,American Independent,468,2.697872831037067
VT,WINDSOR,G5000270,17347,Other,97,0.5591744970311869
DE,KENT,G1000010,24888,Democratic,9054,36.37897782063645
DE,KENT,G1000010,24888,Republican,11083,44.53150112504018
DE,KENT,G1000010,24888,American Independent,4754,19.10157505625201
DE,KENT,G1000010,24888,Other,0,0
DE,NEW CASTLE,G1000030,156413,Democratic,68462,43.77001911605813
DE,NEW CASTLE,G1000030,156413,Republican,70010,44.759706673997684
DE,NEW CASTLE,G1000030,156413,American Independent,17987,11.499683530141356
DE,NEW CASTLE,G1000030,156413,Other,0,0
DE,SUSSEX,G1000050,33066,Democratic,11672,35.29909877215267
DE,SUSSEX,G1000050,33066,Republican,15617,47.22978285852537
DE,SUSSEX,G1000050,33066,American Independent,5787,17.501360914534565
DE,SUSSEX,G1000050,33066,Other,0,0
NJ,ATLANTIC,G3400010,77834,Democratic,35578,45.71010098414575
NJ,ATLANTIC,G3400010,77834,Republican,32807,42.14996017164735
NJ,ATLANTIC,G3400010,77834,American Independent,7550,9.700131048128068
NJ,ATLANTIC,G3400010,77834,Other,1915,2.4603643651874503
NJ,BERGEN,G3400030,413037,Democratic,162200,39.270089604563275
NJ,BERGEN,G3400030,413037,Republican,224899,54.45008558555286
NJ,BERGEN,G3400030,413037,American Independent,23543,5.699973610112411
NJ,BERGEN,G3400030,413037,Other,2272,0.5500717853364226
NJ,BURLINGTON,G3400050,99747,Democratic,41654,41.759651919355974
NJ,BURLINGTON,G3400050,99747,Republican,46173,46.29011398839063
NJ,BURLINGTON,G3400050,99747,American Independent,11670,11.699599987969563
NJ,BURLINGTON,G3400050,99747,Other,279,0.27970766038076333
NJ,CAMDEN,G3400070,188887,Democratic,87341,46.239815339329866
NJ,CAMDEN,G3400070,188887,Republican,77633,41.10023453175708
NJ,CAMDEN,G3400070,188887,American Independent,23044,12.199886704749401
NJ,CAMDEN,G3400070,188887,Other,793,0.41982772768904164
NJ,CAPE MAY,G3400090,28172,Democratic,9663,34.300014198494964
NJ,CAPE MAY,G3400090,28172,Republican,14971,53.14141700979697
NJ,CAPE MAY,G3400090,28172,American Independent,3493,12.398835723413319
NJ,CAPE MAY,G3400090,28172,Other,39,0.1384353258554593
NJ,CUMBERLAND,G3400110,45488,Democratic,21661,47.61915230390433
NJ,CUMBERLAND,G3400110,45488,Republican,18386,40.41945128385508
NJ,CUMBERLAND,G3400110,45488,American Independent,5368,11.800914526908196
NJ,CUMBERLAND,G3400110,45488,Other,82,0.18026732325008793
NJ,ESSEX,G3400130,357095,Democratic,185439,51.9298786037329
NJ,ESSEX,G3400130,357095,Republican,140088,39.22989680617203
NJ,ESSEX,G3400130,357095,American Independent,26782,7.499964995309371
NJ,ESSEX,G3400130,357095,Other,4749,1.329898206359652
NJ,GLOUCESTER,G3400150,68731,Democratic,27437,39.9193959057776
NJ,GLOUCESTER,G3400150,68731,Republican,30599,44.519940056160976
NJ,GLOUCESTER,G3400150,68731,American Independent,10653,15.499556240997512
NJ,GLOUCESTER,G3400150,68731,Other,69,0.1003913808907189
NJ,HUDSON,G3400170,244560,Democratic,124946,51.09012103369316
NJ,HUDSON,G3400170,244560,Republican,91319,37.340121033693165
NJ,HUDSON,G3400170,244560,American Independent,23233,9.499918220477593
NJ,HUDSON,G3400170,244560,Other,5160,2.1099116781158
NJ,HUNTERDON,G3400190,27439,Democratic,8756,31.910783920696815
NJ,HUNTERDON,G3400190,27439,Republican,15852,57.771784686030834
NJ,HUNTERDON,G3400190,27439,American Independent,2744,10.000364444768394
NJ,HUNTERDON,G3400190,27439,Other,85,0.3097780531360472
NJ,MERCER,G3400210,125529,Democratic,63216,50.35967784336687
NJ,MERCER,G3400210,125529,Republican,45354,36.1302965848529
NJ,MERCER,G3400210,125529,American Independent,16068,12.800229429056234
NJ,MERCER,G3400210,125529,Other,854,0.6803208820272607
NJ,MIDDLESEX,G3400230,225530,Democratic,103338,45.82006828359864
NJ,MIDDLESEX,G3400230,225530,Republican,96504,42.78987274420255
NJ,MIDDLESEX,G3400230,225530,American Independent,24132,10.70012858599743
NJ,MIDDLESEX,G3400230,225530,Other,1534,0.6801755863964882
NJ,MONMOUTH,G3400250,170456,Democratic,69665,40.86978457783827
NJ,MONMOUTH,G3400250,170456,Republican,87308,51.220256253813304
NJ,MONMOUTH,G3400250,170456,American Independent,13125,7.699934293894025
NJ,MONMOUTH,G3400250,170456,Other,426,0.2499178673675318
NJ,MORRIS,G3400270,148062,Democratic,52399,35.389904229309344
NJ,MORRIS,G3400270,148062,Republican,85506,57.75013170158447
NJ,MORRIS,G3400270,148062,American Independent,9624,6.499979738217773
NJ,MORRIS,G3400270,148062,Other,489,0.33026705028974346
NJ,OCEAN,G3400290,77963,Democratic,26913,34.520221130536285
NJ,OCEAN,G3400290,77963,Republican,41999,53.87042571476213
NJ,OCEAN,G3400290,77963,American Independent,8498,10.900042327770866
NJ,OCEAN,G3400290,77963,Other,538,0.690070931082693
NJ,PASSAIC,G3400310,172657,Democratic,74450,43.12017468159414
NJ,PASSAIC,G3400310,172657,Republican,79854,46.25007963766311
NJ,PASSAIC,G3400310,172657,American Independent,16575,9.59995829882368
NJ,PASSAIC,G3400310,172657,Other,1744,1.0100951597676318
NJ,SALEM,G3400330,26251,Democratic,11172,42.55837872842939
NJ,SALEM,G3400330,26251,Republican,11406,43.449773341967926
NJ,SALEM,G3400330,26251,American Independent,3649,13.900422841034626
NJ,SALEM,G3400330,26251,Other,26,0.09904384594872577
NJ,SOMERSET,G3400350,78475,Democratic,27576,35.139853456514814
NJ,SOMERSET,G3400350,78475,Republican,42463,54.110226186683654
NJ,SOMERSET,G3400350,78475,American Independent,7298,9.299776999044282
NJ,SOMERSET,G3400350,78475,Other,1106,1.409366040140172
NJ,SUSSEX,G3400370,29240,Democratic,8325,28.47127222982216
NJ,SUSSEX,G3400370,29240,Republican,18044,61.709986320109444
NJ,SUSSEX,G3400370,29240,American Independent,2836,9.69904240766074
NJ,SUSSEX,G3400370,29240,Other,29,0.09917920656634746
NJ,UNION,G3400390,241256,Democratic,109675,45.46000928474317
NJ,UNION,G3400390,241256,Republican,110302,45.719899194216936
NJ,UNION,G3400390,241256,American Independent,20024,8.299897204629108
NJ,UNION,G3400390,241256,Other,1303,0.5400901946480088
NJ,WARREN,G3400410,28986,Democratic,12823,44.238597943834954
NJ,WARREN,G3400410,28986,Republican,13951,48.13013178775961
NJ,WARREN,G3400410,28986,American Independent,2203,7.600220796246464
NJ,WARREN,G3400410,28986,Other,23,0.07934865107293176
NY,ALBANY,G3600010,139351,Democratic,78803,56.550006817317424
NY,ALBANY,G3600010,139351,Republican,52953,37.99972730730314
NY,ALBANY,G3600010,139351,American Independent,5017,3.6002612108990966
NY,ALBANY,G3600010,139351,Other,2564,1.839958091438167
NY,ALLEGANY,G3600030,17145,Democratic,4873,28.4222805482648
NY,ALLEGANY,G3600030,17145,Republican,11221,65.44765237678624
NY,ALLEGANY,G3600030,17145,American Independent,857,4.99854184893555
NY,ALLEGANY,G3600030,17145,Other,199,1.1606882473024205
NY,BRONX,G3600050,444517,Democratic,238572,53.669938382559046
NY,BRONX,G3600050,444517,Republican,142334,32.01992274761145
NY,BRONX,G3600050,444517,American Independent,21781,4.8999250872295095
NY,BRONX,G3600050,444517,Other,41696,9.380068703784108
NY,BROOME,G3600070,89311,Democratic,36751,41.14946647109539
NY,BROOME,G3600070,89311,Republican,46870,52.47953779489648
NY,BROOME,G3600070,89311,American Independent,4644,5.199807414540202
NY,BROOME,G3600070,89311,Other,1072,1.2003000750187547
NY,CATTARAUGUS,G3600090,31148,Democratic,12437,39.92872736612302
NY,CATTARAUGUS,G3600090,31148,Republican,16593,53.2714781045332
NY,CATTARAUGUS,G3600090,31148,American Independent,1682,5.400025683832028
NY,CATTARAUGUS,G3600090,31148,Other,442,1.4190317195325544
NY,CAYUGA,G3600110,32666,Democratic,14151,43.320271842282494
NY,CAYUGA,G3600110,32666,Republican,16166,49.488765076838305
NY,CAYUGA,G3600110,32666,American Independent,1829,5.599093859058348
NY,CAYUGA,G3600110,32666,Other,523,1.601053082715974
NY,CHAUTAUQUA,G3600130,58507,Democratic,25977,44.39981540670347
NY,CHAUTAUQUA,G3600130,58507,Republican,28563,48.81979934024989
NY,CHAUTAUQUA,G3600130,58507,American Independent,3276,5.599329994701488
NY,CHAUTAUQUA,G3600130,58507,Other,696,1.1896012442955544
NY,CHEMUNG,G3600150,39553,Democratic,15327,38.75053725381134
NY,CHEMUNG,G3600150,39553,Republican,20694,52.319672338381416
NY,CHEMUNG,G3600150,39553,American Independent,2808,7.099335069400552
NY,CHEMUNG,G3600150,39553,Other,728,1.8405683513260687
NY,CHENANGO,G3600170,18455,Democratic,5572,30.192359794093743
NY,CHENANGO,G3600170,18455,Republican,11785,63.85803305337306
NY,CHENANGO,G3600170,18455,American Independent,886,4.8008669737198595
NY,CHENANGO,G3600170,18455,Other,212,1.1487401788133298
NY,CLINTON,G3600190,23168,Democratic,9844,42.489640883977906
NY,CLINTON,G3600190,23168,Republican,11950,51.579765193370164
NY,CLINTON,G3600190,23168,American Independent,927,4.001208563535911
NY,CLINTON,G3600190,23168,Other,443,1.9121201657458564
NY,COLUMBIA,G3600210,23085,Democratic,7523,32.58826077539528
NY,COLUMBIA,G3600210,23085,Republican,13858,60.0303227203812
NY,COLUMBIA,G3600210,23085,American Independent,1362,5.89993502274204
NY,COLUMBIA,G3600210,23085,Other,332,1.4381633095083386
NY,CORTLAND,G3600230,16801,Democratic,5618,33.4384858044164
NY,CORTLAND,G3600230,16801,Republican,10208,60.75828819713113
NY,CORTLAND,G3600230,16801,American Independent,722,4.2973632521873695
NY,CORTLAND,G3600230,16801,Other,254,1.5118147729301827
NY,DELAWARE,G3600250,18898,Democratic,5229,27.66959466610223
NY,DELAWARE,G3600250,18898,Republican,12367,65.44078738490846
NY,DELAWARE,G3600250,18898,American Independent,1115,5.90009524817441
NY,DELAWARE,G3600250,18898,Other,181,0.9577733093449041
NY,DUTCHESS,G3600270,82067,Democratic,29897,36.429990130015725
NY,DUTCHESS,G3600270,82067,Republican,45030,54.86980150364946
