state,district,geoid,total_votes,party,votes,percentage
NY,DISTRICT 29,NY-29,229315,Other,11251,4.9063515251946015
NY,DISTRICT 30,NY-30,200791,Democratic,92853,46.24360653614953
NY,DISTRICT 30,NY-30,200791,Republican,100950,50.27615779591714
NY,DISTRICT 30,NY-30,200791,Other,6988,3.4802356679333233
NY,DISTRICT 31,NY-31,136106,Democratic,58005,42.617518698661335
NY,DISTRICT 31,NY-31,136106,Republican,73009,53.64127959090709
NY,DISTRICT 31,NY-31,136106,Other,5092,3.7412017104315756
NY,DISTRICT 32,NY-32,162377,Democratic,75660,46.59526903440758
NY,DISTRICT 32,NY-32,162377,Republican,86717,53.40473096559242
NY,DISTRICT 33,NY-33,166490,Democratic,65727,39.478046729533304
NY,DISTRICT 33,NY-33,166490,Republican,97213,58.38969307465914
NY,DISTRICT 33,NY-33,166490,Other,3550,2.132260195807556
NY,DISTRICT 34,NY-34,187916,Democratic,91436,48.657910981502376
NY,DISTRICT 34,NY-34,187916,Republican,89056,47.39138764128653
NY,DISTRICT 34,NY-34,187916,Other,7424,3.9507013772110944
NY,DISTRICT 35,NY-35,173408,Democratic,105738,60.97642553976749
NY,DISTRICT 35,NY-35,173408,Republican,61435,35.42800793504337
NY,DISTRICT 35,NY-35,173408,Other,6235,3.5955665251891493
NY,DISTRICT 36,NY-36,191749,Democratic,81509,42.508174749281615
NY,DISTRICT 36,NY-36,191749,Republican,107406,56.013851441206995
NY,DISTRICT 36,NY-36,191749,Other,2834,1.4779738095113923
NY,DISTRICT 37,NY-37,182630,Democratic,80411,44.02945846794065
NY,DISTRICT 37,NY-37,182630,Republican,98923,54.16579970432021
NY,DISTRICT 37,NY-37,182630,Other,3296,1.8047418277391445
NY,DISTRICT 38,NY-38,154380,Democratic,60699,39.317916828604744
NY,DISTRICT 38,NY-38,154380,Republican,90201,58.42790516906335
NY,DISTRICT 38,NY-38,154380,Other,3480,2.2541780023319085
NY,DISTRICT 39,NY-39,205169,Democratic,102602,50.00852955368501
NY,DISTRICT 39,NY-39,205169,Republican,96934,47.24592896587691
NY,DISTRICT 39,NY-39,205169,Other,5633,2.745541480438078
NY,DISTRICT 40,NY-40,176073,Democratic,81531,46.305225673442266
NY,DISTRICT 40,NY-40,176073,Republican,90745,51.538282416952065
NY,DISTRICT 40,NY-40,176073,Other,3797,2.1564919096056747
NY,DISTRICT 41,NY-41,159539,Democratic,123453,77.38107923454453
NY,DISTRICT 41,NY-41,159539,Republican,28578,17.912861432000955
NY,DISTRICT 41,NY-41,159539,Other,7508,4.706059333454516
NC,DISTRICT 1,NC-01,63675,Democratic,52567,82.55516293678838
NC,DISTRICT 1,NC-01,63675,Republican,11108,17.444837063211622
NC,DISTRICT 2,NC-02,62406,Democratic,62406,100.0
NC,DISTRICT 3,NC-03,93792,Democratic,63235,67.42046229955646
NC,DISTRICT 3,NC-03,93792,Republican,30557,32.57953770044353
NC,DISTRICT 4,NC-04,141857,Democratic,73470,51.79159294218826
NC,DISTRICT 4,NC-04,141857,Republican,68387,48.20840705781174
NC,DISTRICT 5,NC-05,140035,Democratic,72254,51.5971007248188
NC,DISTRICT 5,NC-05,140035,Republican,67781,48.402899275181205
NC,DISTRICT 6,NC-06,137115,Democratic,84151,61.3725704700434
NC,DISTRICT 6,NC-06,137115,Republican,52964,38.62742952995661
NC,DISTRICT 7,NC-07,71357,Democratic,71357,100.0
NC,DISTRICT 8,NC-08,158138,Democratic,72269,45.6999582643008
NC,DISTRICT 8,NC-08,158138,Republican,85869,54.3000417356992
NC,DISTRICT 9,NC-09,159824,Democratic,71629,44.817424166583244
NC,DISTRICT 9,NC-09,159824,Republican,88195,55.182575833416756
NC,DISTRICT 10,NC-10,134167,Democratic,78684,58.64631392220143
NC,DISTRICT 10,NC-10,134167,Republican,55483,41.353686077798564
NC,DISTRICT 11,NC-11,141876,Democratic,85880,60.53173193492909
NC,DISTRICT 11,NC-11,141876,Republican,55996,39.4682680650709
ND,DISTRICT 1,ND-01,133442,Democratic,63208,47.367395572608324
ND,DISTRICT 1,ND-01,133442,Republican,69575,52.13875691311581
ND,DISTRICT 1,ND-01,133442,Other,659,0.49384751427586515
ND,DISTRICT 2,ND-02,115629,Democratic,60751,52.53958781966461
ND,DISTRICT 2,ND-02,115629,Republican,54878,47.46041218033538
OH,DISTRICT 1,OH-01,143639,Democratic,74525,51.883541378038004
OH,DISTRICT 1,OH-01,143639,Republican,69114,48.116458621961996
OH,DISTRICT 2,OH-02,202311,Democratic,79824,39.45608493853523
OH,DISTRICT 2,OH-02,202311,Republican,122487,60.54391506146477
OH,DISTRICT 3,OH-03,248869,Democratic,129469,52.022951834097455
OH,DISTRICT 3,OH-03,248869,Republican,119400,47.977048165902545
OH,DISTRICT 4,OH-04,145871,Democratic,64667,44.33163548614872
OH,DISTRICT 4,OH-04,145871,Republican,81204,55.66836451385127
OH,DISTRICT 5,OH-05,122015,Democratic,41621,34.11137974839159
OH,DISTRICT 5,OH-05,122015,Republican,80394,65.88862025160842
OH,DISTRICT 6,OH-06,143238,Democratic,57223,39.94959438137924
OH,DISTRICT 6,OH-06,143238,Republican,86015,60.05040561862076
OH,DISTRICT 7,OH-07,163879,Democratic,70857,43.2373885610725
OH,DISTRICT 7,OH-07,163879,Republican,93022,56.7626114389275
OH,DISTRICT 8,OH-08,182562,Democratic,109167,59.79721957471982
OH,DISTRICT 8,OH-08,182562,Republican,73395,40.202780425280174
OH,DISTRICT 9,OH-09,119130,Democratic,54729,45.9405691261647
OH,DISTRICT 9,OH-09,119130,Republican,64401,54.0594308738353
OH,DISTRICT 10,OH-10,132472,Democratic,82728,62.44942327435231
OH,DISTRICT 10,OH-10,132472,Republican,49744,37.55057672564768
OH,DISTRICT 11,OH-11,220918,Democratic,118299,53.548828071954304
OH,DISTRICT 11,OH-11,220918,Republican,102619,46.451171928045696
OH,DISTRICT 12,OH-12,209751,Democratic,62780,29.93072738628183
OH,DISTRICT 12,OH-12,209751,Republican,146971,70.06927261371817
OH,DISTRICT 13,OH-13,180492,Democratic,104547,57.923342862841565
OH,DISTRICT 13,OH-13,180492,Republican,75945,42.076657137158435
OH,DISTRICT 14,OH-14,188526,Democratic,62438,33.11903928370622
OH,DISTRICT 14,OH-14,188526,Republican,126088,66.88096071629377
OH,DISTRICT 15,OH-15,125058,Democratic,93255,74.56939979849349
OH,DISTRICT 15,OH-15,125058,Republican,31803,25.430600201506504
OH,DISTRICT 16,OH-16,173099,Democratic,71291,41.185102166968036
OH,DISTRICT 16,OH-16,173099,Republican,101808,58.814897833031964
OH,DISTRICT 17,OH-17,170442,Democratic,94768,55.60131892373945
OH,DISTRICT 17,OH-17,170442,Republican,75674,44.39868107626055
OH,DISTRICT 18,OH-18,154642,Democratic,111682,72.21970745334386
OH,DISTRICT 18,OH-18,154642,Republican,42960,27.78029254665615
OH,DISTRICT 19,OH-19,150329,Democratic,115675,76.94789428520113
OH,DISTRICT 19,OH-19,150329,Republican,34654,23.052105714798873
OH,DISTRICT 20,OH-20,152904,Democratic,113157,74.0052582012243
OH,DISTRICT 20,OH-20,152904,Republican,39747,25.9947417987757
OH,DISTRICT 21,OH-21,76870,Democratic,64454,83.84805515805907
OH,DISTRICT 21,OH-21,76870,Republican,12416,16.151944841940942
OH,DISTRICT 22,OH-22,148345,Democratic,64162,43.25187906569146
OH,DISTRICT 22,OH-22,148345,Republican,84183,56.74812093430853
OH,DISTRICT 23,OH-23,195716,Democratic,64162,32.78321649737374
OH,DISTRICT 23,OH-23,195716,Republican,131554,67.21678350262626
OH,DISTRICT 24,OH-24,3588831,Democratic,1872351,52.17161242755649
OH,DISTRICT 24,OH-24,3588831,Republican,1716480,47.8283875724435
OK,DISTRICT 1,OK-01,197375,Democratic,71998,36.4777707409753
OK,DISTRICT 1,OK-01,197375,Republican,125377,63.5222292590247
OK,DISTRICT 2,OK-02,147309,Democratic,90466,61.41240521624612
OK,DISTRICT 2,OK-02,147309,Republican,56843,38.58759478375388
OK,DISTRICT 3,OK-03,79658,Democratic,62952,79.02784403324212
OK,DISTRICT 3,OK-03,79658,Republican,16706,20.972155966757892
OK,DISTRICT 4,OK-04,98419,Democratic,98419,100.0
OK,DISTRICT 5,OK-05,183610,Democratic,130014,70.80986874353249
OK,DISTRICT 5,OK-05,183610,Republican,53596,29.19013125646751
OK,DISTRICT 6,OK-06,133920,Democratic,75879,56.65994623655914
OK,DISTRICT 6,OK-06,133920,Republican,58041,43.340053763440864
OR,DISTRICT 1,OR-01,229971,Democratic,107920,46.9276560957686
OR,DISTRICT 1,OR-01,229971,Republican,122010,53.0545155693544
OR,DISTRICT 1,OR-01,229971,Other,41,0.017828334877006233
OR,DISTRICT 2,OR-02,103055,Democratic,70136,68.05686284023095
OR,DISTRICT 2,OR-02,103055,Republican,32916,31.940226092863032
OR,DISTRICT 2,OR-02,103055,Other,3,0.0029110669060210567
OR,DISTRICT 3,OR-03,240682,Democratic,157882,65.59775969952054
OR,DISTRICT 3,OR-03,240682,Republican,82468,34.26429895048238
OR,DISTRICT 3,OR-03,240682,Other,332,0.1379413499970916
OR,DISTRICT 4,OR-04,194049,Democratic,125752,64.80425047281872
OR,DISTRICT 4,OR-04,194049,Republican,68288,35.19111152337812
OR,DISTRICT 4,OR-04,194049,Other,9,0.004638003803163119
PA,DISTRICT 1,PA-01,180251,Democratic,129471,71.82817293662725
PA,DISTRICT 1,PA-01,180251,Republican,50780,28.17182706337274
PA,DISTRICT 2,PA-02,155901,Democratic,125100,80.24323128139011
PA,DISTRICT 2,PA-02,155901,Republican,30801,19.756768718609887
PA,DISTRICT 3,PA-03,155356,Democratic,111885,72.01846082545894
PA,DISTRICT 3,PA-03,155356,Republican,43471,27.981539174541055
PA,DISTRICT 4,PA-04,211582,Democratic,135681,64.1269106067624
PA,DISTRICT 4,PA-04,211582,Republican,75901,35.87308939323761
PA,DISTRICT 5,PA-05,179495,Democratic,117049,65.21017298531993
PA,DISTRICT 5,PA-05,179495,Republican,62446,34.78982701468007
PA,DISTRICT 7,PA-07,253322,Democratic,123750,48.85086964416829
PA,DISTRICT 7,PA-07,253322,Republican,129572,51.14913035583171
PA,DISTRICT 8,PA-08,220142,Democratic,107670,48.90934033487476
PA,DISTRICT 8,PA-08,220142,Republican,112472,51.09065966512524
PA,DISTRICT 9,PA-09,193368,Democratic,81823,42.31465392412395
PA,DISTRICT 9,PA-09,193368,Republican,111545,57.685346075876055
PA,DISTRICT 10,PA-10,178985,Democratic,88082,49.21194513506719
PA,DISTRICT 10,PA-10,178985,Republican,90903,50.78805486493282
PA,DISTRICT 11,PA-11,150932,Democratic,116875,77.43553388280814
PA,DISTRICT 11,PA-11,150932,Republican,34057,22.56446611719185
PA,DISTRICT 12,PA-12,165817,Democratic,68703,41.43302556432694
PA,DISTRICT 12,PA-12,165817,Republican,97114,58.56697443567306
PA,DISTRICT 13,PA-13,236666,Democratic,96849,40.92222794993789
PA,DISTRICT 13,PA-13,236666,Republican,139817,59.077772050062116
PA,DISTRICT 14,PA-14,157038,Democratic,117525,74.83857410308333
PA,DISTRICT 14,PA-14,157038,Republican,39513,25.16142589691667
PA,DISTRICT 15,PA-15,122718,Democratic,81062,66.05550937922717
PA,DISTRICT 15,PA-15,122718,Republican,41656,33.944490620772825
PA,DISTRICT 16,PA-16,140840,Democratic,50509,35.862681056518035
PA,DISTRICT 16,PA-16,140840,Republican,90331,64.13731894348197
PA,DISTRICT 17,PA-17,157770,Democratic,66266,42.00164796856183
PA,DISTRICT 17,PA-17,157770,Republican,91504,57.99835203143817
PA,DISTRICT 18,PA-18,191559,Democratic,71621,37.3884808335813
PA,DISTRICT 18,PA-18,191559,Republican,119938,62.6115191664187
PA,DISTRICT 19,PA-19,162307,Democratic,82498,50.828368462235154
PA,DISTRICT 19,PA-19,162307,Republican,79809,49.17163153776485
PA,DISTRICT 20,PA-20,170437,Democratic,126846,74.42398070841425
PA,DISTRICT 20,PA-20,170437,Republican,43591,25.57601929158575
PA,DISTRICT 21,PA-21,147892,Democratic,97379,65.84467043518242
PA,DISTRICT 21,PA-21,147892,Republican,50513,34.15532956481757
PA,DISTRICT 22,PA-22,142882,Democratic,61482,43.029912795173644
PA,DISTRICT 22,PA-22,142882,Republican,81400,56.970087204826356
PA,DISTRICT 23,PA-23,139507,Democratic,62932,45.11028120452737
PA,DISTRICT 23,PA-23,139507,Republican,76575,54.88971879547263
PA,DISTRICT 24,PA-24,182440,Democratic,92612,50.76299057224293
PA,DISTRICT 24,PA-24,182440,Republican,89828,49.23700942775707
PA,DISTRICT 25,PA-25,172211,Democratic,121140,70.34393854051135
PA,DISTRICT 25,PA-25,172211,Republican,51071,29.656061459488654
PA,DISTRICT 26,PA-26,160751,Democratic,109532,68.13767877027203
PA,DISTRICT 26,PA-26,160751,Republican,51219,31.862321229727964
PA,DISTRICT 27,PA-27,191914,Democratic,71519,37.26617130589743
PA,DISTRICT 27,PA-27,191914,Republican,120395,62.73382869410257
RI,DISTRICT 1,RI-01,166112,Democratic,110056,66.25409362357927
RI,DISTRICT 1,RI-01,166112,Republican,56056,33.74590637642073
RI,DISTRICT 2,RI-02,206975,Democratic,168374,81.34992148810242
RI,DISTRICT 2,RI-02,206975,Republican,38601,18.650078511897572
SC,DISTRICT 1,SC-01,56396,Democratic,56152,99.56734520178736
SC,DISTRICT 1,SC-01,56396,Other,244,0.43265479821263914
SC,DISTRICT 2,SC-02,90891,Democratic,88682,97.56961635365438
SC,DISTRICT 2,SC-02,90891,Other,2209,2.4303836463456228
SC,DISTRICT 3,SC-03,65967,Democratic,65920,99.92875225491534
SC,DISTRICT 3,SC-03,65967,Other,47,0.07124774508466354
SC,DISTRICT 4,SC-04,81727,Democratic,81727,100.0
SC,DISTRICT 5,SC-05,67243,Democratic,44859,66.71177669051053
SC,DISTRICT 5,SC-05,67243,Republican,22384,33.28822330948946
SC,DISTRICT 6,SC-06,75985,Democratic,49398,65.01019938145687
SC,DISTRICT 6,SC-06,75985,Republican,26586,34.98848456932289
SC,DISTRICT 6,SC-06,75985,Other,1,0.001316049220240837
SD,DISTRICT 1,SD-01,216848,Democratic,92057,42.452316830222095
SD,DISTRICT 1,SD-01,216848,Republican,124791,57.547683169777905
SD,DISTRICT 2,SD-02,70865,Democratic,31208,44.03866506738164
SD,DISTRICT 2,SD-02,70865,Republican,39657,55.96133493261836
TN,DISTRICT 1,TN-01,131787,Democratic,37252,28.266824497105176
TN,DISTRICT 1,TN-01,131787,Republican,94535,71.73317550289482
TN,DISTRICT 2,TN-02,157684,Democratic,70119,44.46805002409883
TN,DISTRICT 2,TN-02,157684,Republican,84868,53.82156718500292
TN,DISTRICT 2,TN-02,157684,Other,2697,1.7103827908982523
TN,DISTRICT 3,TN-03,130032,Democratic,59027,45.39421065583856
TN,DISTRICT 3,TN-03,130032,Republican,71005,54.60578934416144
TN,DISTRICT 4,TN-04,85286,Democratic,85286,100.0
TN,DISTRICT 5,TN-05,124807,Democratic,74597,59.76988470197986
TN,DISTRICT 5,TN-05,124807,Republican,50210,40.23011529802014
TN,DISTRICT 6,TN-06,85412,Democratic,66817,78.22905446541469
TN,DISTRICT 6,TN-06,85412,Republican,18595,21.770945534585305
TN,DISTRICT 7,TN-07,66544,Democratic,35612,53.516470305361864
TN,DISTRICT 7,TN-07,66544,Republican,24550,36.89288290454436
TN,DISTRICT 7,TN-07,66544,Other,6382,9.590646790093773
TN,DISTRICT 8,TN-08,46741,Democratic,43876,93.87047773902998
TN,DISTRICT 8,TN-08,46741,Other,2865,6.129522260970027
TN,DISTRICT 9,TN-09,206505,Democratic,108425,52.50478196653834
TN,DISTRICT 9,TN-09,206505,Republican,97537,47.23227040507494
TN,DISTRICT 9,TN-09,206505,Other,543,0.26294762838672187
TX,DISTRICT 1,TX-01,70665,Democratic,52698,74.57440033963066
TX,DISTRICT 1,TX-01,70665,Republican,17967,25.425599660369347
TX,DISTRICT 2,TX-02,119998,Democratic,75226,62.6893781563026
TX,DISTRICT 2,TX-02,119998,Republican,44772,37.3106218436974
TX,DISTRICT 3,TX-03,89897,Democratic,53331,59.32456033015562
TX,DISTRICT 3,TX-03,89897,Republican,36566,40.67543966984438
TX,DISTRICT 4,TX-04,57489,Democratic,46782,81.37556749986953
TX,DISTRICT 4,TX-04,57489,Republican,10707,18.624432500130457
TX,DISTRICT 5,TX-05,299855,Democratic,172287,57.456770772540054
TX,DISTRICT 5,TX-05,299855,Republican,127568,42.54322922745994
TX,DISTRICT 6,TX-06,67122,Democratic,55155,82.17127022436756
TX,DISTRICT 6,TX-06,67122,Republican,11967,17.82872977563243
TX,DISTRICT 7,TX-07,77062,Democratic,64456,83.6417430121201
TX,DISTRICT 7,TX-07,77062,Republican,12606,16.358256987879887
TX,DISTRICT 8,TX-08,134946,Democratic,103595,76.76774413469091
TX,DISTRICT 8,TX-08,134946,Republican,31351,23.23225586530909
TX,DISTRICT 9,TX-09,140323,Democratic,105631,75.27703940195121
TX,DISTRICT 9,TX-09,140323,Republican,34692,24.722960598048786
TX,DISTRICT 10,TX-10,105639,Democratic,80045,75.77220534083057
TX,DISTRICT 10,TX-10,105639,Republican,25594,24.227794659169437
TX,DISTRICT 11,TX-11,76269,Democratic,62175,81.5206702592141
TX,DISTRICT 11,TX-11,76269,Republican,14094,18.479329740785904
TX,DISTRICT 12,TX-12,157529,Democratic,107896,68.49278545537646
TX,DISTRICT 12,TX-12,157529,Republican,49633,31.50721454462353
TX,DISTRICT 13,TX-13,90376,Democratic,67947,75.18257059396299
TX,DISTRICT 13,TX-13,90376,Republican,22429,24.817429406037
TX,DISTRICT 14,TX-14,135874,Democratic,105352,77.536541207295
TX,DISTRICT 14,TX-14,135874,Republican,30522,22.46345879270501
TX,DISTRICT 15,TX-15,96448,Democratic,66897,69.36069177173192
TX,DISTRICT 15,TX-15,96448,Republican,29551,30.63930822826808
TX,DISTRICT 16,TX-16,126213,Democratic,70262,55.66938429480322
TX,DISTRICT 16,TX-16,126213,Republican,55951,44.33061570519677
TX,DISTRICT 17,TX-17,78209,Democratic,59769,76.42215090334872
TX,DISTRICT 17,TX-17,78209,Republican,18440,23.577849096651278
TX,DISTRICT 18,TX-18,106755,Democratic,58701,54.98665167907826
TX,DISTRICT 18,TX-18,106755,Republican,48054,45.013348320921736
TX,DISTRICT 19,TX-19,112798,Democratic,87555,77.62105711094168
TX,DISTRICT 19,TX-19,112798,Republican,25243,22.37894288905832
TX,DISTRICT 20,TX-20,160065,Democratic,103464,64.63874051166714
TX,DISTRICT 20,TX-20,160065,Republican,56601,35.36125948833286
TX,DISTRICT 21,TX-21,79080,Democratic,61785,78.12974203338392
TX,DISTRICT 21,TX-21,79080,Republican,17295,21.870257966616087
TX,DISTRICT 22,TX-22,234576,Democratic,136289,58.10014664756837
TX,DISTRICT 22,TX-22,234576,Republican,98287,41.89985335243162
TX,DISTRICT 23,TX-23,2526855,Democratic,1690674,66.90823177428068
TX,DISTRICT 23,TX-23,2526855,Republican,826991,32.72807501815498
TX,DISTRICT 23,TX-23,2526855,Other,9190,0.36369320756434387
UT,DISTRICT 1,UT-01,135754,Democratic,59768,44.02669534599349
UT,DISTRICT 1,UT-01,135754,Republican,75986,55.97330465400652
UT,DISTRICT 2,UT-02,260266,Democratic,149754,57.53882566297557
UT,DISTRICT 2,UT-02,260266,Republican,110512,42.461174337024424
VT,DISTRICT 1,VT-01,163452,Democratic,68987,42.20627462496635
VT,DISTRICT 1,VT-01,163452,Republican,94458,57.78944277219
VT,DISTRICT 1,VT-01,163452,Other,7,0.004282602843648288
VA,DISTRICT 1,VA-01,92517,Democratic,72819,78.70877784623367
VA,DISTRICT 1,VA-01,92517,Republican,19698,21.291222153766334
VA,DISTRICT 2,VA-02,79032,Democratic,54315,68.72532645004556
VA,DISTRICT 2,VA-02,79032,Republican,17082,21.614029760097175
VA,DISTRICT 2,VA-02,79032,Other,7635,9.660643789857273
VA,DISTRICT 3,VA-03,127270,Democratic,43880,34.477881668892906
VA,DISTRICT 3,VA-03,127270,Republican,43226,33.96401351457531
VA,DISTRICT 3,VA-03,127270,Other,40164,31.558104816531785
VA,DISTRICT 4,VA-04,77548,Democratic,53857,69.44988910094393
VA,DISTRICT 4,VA-04,77548,Other,23691,30.550110899056072
VA,DISTRICT 5,VA-05,62814,Democratic,39867,63.4683350845353
VA,DISTRICT 5,VA-05,62814,Republican,22946,36.530072913681664
VA,DISTRICT 5,VA-05,62814,Other,1,0.0015920017830419971
VA,DISTRICT 6,VA-06,103104,Democratic,45113,43.75484947237741
VA,DISTRICT 6,VA-06,103104,Republican,57987,56.241270949720665
VA,DISTRICT 6,VA-06,103104,Other,4,0.0038795779019242705
VA,DISTRICT 7,VA-07,68803,Democratic,47888,69.60161620859554
VA,DISTRICT 7,VA-07,68803,Republican,20911,30.392570091420435
VA,DISTRICT 7,VA-07,68803,Other,4,0.005813699984012325
VA,DISTRICT 8,VA-08,71257,Democratic,49440,69.38265714245618
VA,DISTRICT 8,VA-08,71257,Other,21817,30.61734285754382
VA,DISTRICT 9,VA-09,87775,Democratic,51106,58.22386784391911
VA,DISTRICT 9,VA-09,87775,Republican,36668,41.774992879521506
VA,DISTRICT 9,VA-09,87775,Other,1,0.0011392765593847905
VA,DISTRICT 10,VA-10,158612,Democratic,78242,49.32918064206996
VA,DISTRICT 10,VA-10,158612,Republican,80370,50.67081935793004
WA,DISTRICT 1,WA-01,196727,Democratic,78876,40.09414061110066
WA,DISTRICT 1,WA-01,196727,Republican,117851,59.905859388899344
WA,DISTRICT 2,WA-02,161381,Democratic,88551,54.87077165217714
WA,DISTRICT 2,WA-02,161381,Republican,72830,45.12922834782285
WA,DISTRICT 3,WA-03,145495,Democratic,102080,70.1604866146603
WA,DISTRICT 3,WA-03,145495,Republican,43415,29.8395133853397
WA,DISTRICT 4,WA-04,157783,Democratic,54819,34.74328666586388
WA,DISTRICT 4,WA-04,157783,Republican,102964,65.25671333413612
WA,DISTRICT 5,WA-05,158714,Democratic,84830,53.448341041117985
WA,DISTRICT 5,WA-05,158714,Republican,73884,46.551658958882015
WA,DISTRICT 6,WA-06,151744,Democratic,79042,52.08904470687473
WA,DISTRICT 6,WA-06,151744,Republican,72702,47.91095529312526
WA,DISTRICT 7,WA-07,225341,Democratic,125222,55.57000279576286
WA,DISTRICT 7,WA-07,225341,Republican,100119,44.42999720423713
WV,DISTRICT 1,WV-01,188513,Democratic,72714,38.57240614705617
WV,DISTRICT 1,WV-01,188513,Republican,115799,61.42759385294383
WV,DISTRICT 2,WV-02,135385,Democratic,87928,64.94663367433616
WV,DISTRICT 2,WV-02,135385,Republican,47457,35.053366325663845
WV,DISTRICT 3,WV-03,157683,Democratic,103117,65.39512820024986
WV,DISTRICT 3,WV-03,157683,Republican,54566,34.60487179975013
WV,DISTRICT 4,WV-04,178540,Democratic,109287,61.21149322280721
WV,DISTRICT 4,WV-04,178540,Republican,69253,38.78850677719279
WV,DISTRICT 5,WV-05,110264,Democratic,77156,69.97388086773562
WV,DISTRICT 5,WV-05,110264,Republican,33108,30.026119132264384
WI,DISTRICT 1,WI-01,175622,Democratic,90450,51.50265912015579
WI,DISTRICT 1,WI-01,175622,Republican,85117,48.46602361890879
WI,DISTRICT 1,WI-01,175622,Other,55,0.03131726093541811
WI,DISTRICT 2,WI-02,170013,Democratic,108148,63.61160617129278
WI,DISTRICT 2,WI-02,170013,Republican,61865,36.388393828707216
WI,DISTRICT 3,WI-03,150266,Democratic,59173,39.378834866170656
WI,DISTRICT 3,WI-03,150266,Republican,91092,60.620499647292135
WI,DISTRICT 3,WI-03,150266,Other,1,0.0006654865372073524
WI,DISTRICT 4,WI-04,169466,Democratic,125683,74.16413911935138
WI,DISTRICT 4,WI-04,169466,Republican,43773,25.829959991974793
WI,DISTRICT 4,WI-04,169466,Other,10,0.00590088867383428
WI,DISTRICT 5,WI-05,141712,Democratic,107610,75.93570057581573
WI,DISTRICT 5,WI-05,141712,Republican,34059,24.03395619284182
WI,DISTRICT 5,WI-05,141712,Other,43,0.030343231342441008
WI,DISTRICT 6,WI-06,166798,Democratic,84690,50.773990095804514
WI,DISTRICT 6,WI-06,166798,Republican,82103,49.22301226633412
WI,DISTRICT 6,WI-06,166798,Other,5,0.0029976378613652444
WI,DISTRICT 7,WI-07,158869,Democratic,60758,38.24408789631709
WI,DISTRICT 7,WI-07,158869,Republican,98110,61.75528265426231
WI,DISTRICT 7,WI-07,158869,Other,1,0.0006294494205918084
WI,DISTRICT 8,WI-08,161452,Democratic,65292,40.44050244035379
WI,DISTRICT 8,WI-08,161452,Republican,96160,59.55949755964621
WI,DISTRICT 9,WI-09,190426,Democratic,85071,44.67404661128207
WI,DISTRICT 9,WI-09,190426,Republican,105332,55.31387520611681
WI,DISTRICT 9,WI-09,190426,Other,23,0.012078182601115393
WI,DISTRICT 10,WI-10,164207,Democratic,71983,43.83674264799917
WI,DISTRICT 10,WI-10,164207,Republican,92198,56.14742367864951
WI,DISTRICT 10,WI-10,164207,Other,26,0.015833673351318762
WY,DISTRICT 1,WY-01,139175,Democratic,70693,50.79432369319202
WY,DISTRICT 1,WY-01,139175,Republican,68482,49.20567630680798
